"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"BCD Tofu House","Casual Korean restaurant chain serving classic fare such as soft tofu soup, bibimbap & bulgogi.","9520 Garden Grove Blvd #9, Garden Grove, CA 92844","9520 Garden Grove Blvd #9","Garden Grove, CA 92844","Korean restaurant, Restaurant","From the business: [Identifies as Asian-owned], Service options: [Outdoor seating, Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options, Late-night food, Quick bite, Small plates, Vegetarian options], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, ], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, ]","8554Q2FM+CG","America/Los_Angeles","$20–30",,,,"(714) 636-5599","(714) 636-5599, +1 714-636-5599","YES","BCD Tofu House (Owner)","106574432212995695975","https://www.google.com/maps/contrib/106574432212995695975","info@bcdtofu.com,marketing@bcdtofu.com","facebook: https://www.facebook.com/BCDTofuHouse
instagram: https://instagram.com/bcdtofuhouse,https://www.instagram.com/p
twitter: https://x.com/BCDTofuhouse",613,4.1,"https://search.google.com/local/reviews?placeid=ChIJ5-7Rc3wo3YARhrOd1wMXMSM&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=2535833370456077190","https://www.google.com/search?kgmid=/g/1thqb4v8",33.7735482,-117.96623419999999,"http://bcdtofuhouse.com/","bcdtofuhouse.com","Tuesday: [10 AM-3 AM], Wednesday: [10 AM-3 AM], Thursday: [10 AM-3 AM], Friday: [10 AM-4 AM], Saturday: [10 AM-4 AM], Sunday: [10 AM-3 AM], Monday: [10 AM-3 AM]","https://lh5.googleusercontent.com/p/AF1QipNIz40vz6scORiEu0f1Ryh-ugGWdXIwEnbPWC7r=w122-h92-k-no","2535833370456077190","0x80dd287c73d1eee7:0x23311703d79db386","ChIJ5-7Rc3wo3YARhrOd1wMXMSM","/g/1thqb4v8"
"Yangmani",,"1390 Fullerton Rd #105, Rowland Heights, CA 91748","1390 Fullerton Rd #105","Rowland Heights, CA 91748","Korean barbecue restaurant, Korean beef restaurant","Service options: [Takeout, Dine-in, No delivery], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554X3VW+C9","America/Los_Angeles","$50–100",,,,"(626) 723-4744","(626) 723-4744, +1 626-723-4744","YES","Yangmani (Owner)","104881646969565769162","https://www.google.com/maps/contrib/104881646969565769162","","",233,4.6,"https://search.google.com/local/reviews?placeid=ChIJgXZYL2cqw4ARWfuW9CphTxA&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=1175264864887044953","https://www.google.com/search?kgmid=/g/11rc1sk5pr",33.993576399999995,-117.90402449999999,,,"Tuesday: [11:30 AM-10 PM], Wednesday: [11:30 AM-10 PM], Thursday: [11:30 AM-10 PM], Friday: [11:30 AM-11 PM], Saturday: [11:30 AM-11 PM], Sunday: [11:30 AM-10 PM], Monday: [11:30 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipN0ZPU3QyKtf0vFj9FPKw5V5vJLYiut7mszcr3_=w80-h106-k-no","1175264864887044953","0x80c32a672f587681:0x104f612af496fb59","ChIJgXZYL2cqw4ARWfuW9CphTxA","/g/11rc1sk5pr"
"Sister Jipbob",,"124 N Euclid St, Fullerton, CA 92832","124 N Euclid St","Fullerton, CA 92832","Korean restaurant","Service options: [Curbside pickup, Delivery, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot], Offerings: [Comfort food], Dining options: [Lunch, Dinner], Amenities: [Restroom], Atmosphere: [Casual], Payments: [Credit cards], Parking: [Free parking lot, Free street parking]","8554V3C5+F8","America/Los_Angeles","$10–20",,,,"(714) 686-8962","(714) 686-8962, +1 714-686-8962","YES","Sister Jipbob (Owner)","117566639989915837450","https://www.google.com/maps/contrib/117566639989915837450","","",8,5,"https://search.google.com/local/reviews?placeid=ChIJG4RscwAr3YARutHHY0Ss2rM&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=12959860287443816890","https://www.google.com/search?kgmid=/g/11y3yqtmzn",33.8712407,-117.94171469999999,,,"Tuesday: [10 AM-6 PM], Wednesday: [10 AM-6 PM], Thursday: [10 AM-6 PM], Friday: [10 AM-6 PM], Saturday: [10 AM-6 PM], Sunday: [Closed], Monday: [10 AM-6 PM]","https://lh5.googleusercontent.com/p/AF1QipOqmmKiwiqIV5Ro0tisKKCQJKU0ZC6qSJsQM4xH=w80-h96-k-no","12959860287443816890","0x80dd2b00736c841b:0xb3daac4463c7d1ba","ChIJG4RscwAr3YARutHHY0Ss2rM","/g/11y3yqtmzn"
"Jjang Restaurant",,"5258 Beach Blvd, Buena Park, CA 90621","5258 Beach Blvd","Buena Park, CA 90621","Korean restaurant","Service options: [Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options, Late-night food, Quick bite, Small plates], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking]","8554V2M4+Q7","America/Los_Angeles","$10–20",,,,"(714) 994-0088","(714) 994-0088, +1 714-994-0088","YES","Jjang Restaurant (Owner)","102357950220214990890","https://www.google.com/maps/contrib/102357950220214990890","","",184,4.1,"https://search.google.com/local/reviews?placeid=ChIJW9pjuQor3YARdsX13wFeQ3Y&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=8521758282060514678","https://www.google.com/search?kgmid=/g/1pp2tjw1q",33.8844304,-117.9942631,,,"Tuesday: [10:30 AM-11 PM], Wednesday: [10:30 AM-11 PM], Thursday: [10:30 AM-11 PM], Friday: [10:30 AM-12 AM], Saturday: [10:30 AM-12 AM], Sunday: [10:30 AM-11 PM], Monday: [Closed]","https://lh5.googleusercontent.com/p/AF1QipMjB2kvSL7b3--Y6rX-C8f9ee0I6Zv1cR_N-0JV=w163-h92-k-no","8521758282060514678","0x80dd2b0ab963da5b:0x76435e01dff5c576","ChIJW9pjuQor3YARdsX13wFeQ3Y","/g/1pp2tjw1q"
"Manna Korean BBQ","Fans fill up on all-you-can-eat Korean BBQ, shabu-shabu & a banchan salad bar at this busy hot spot.","333 Alameda St #305, Los Angeles, CA 90013","333 Alameda St #305","Los Angeles, CA 90013","Korean barbecue restaurant, Bar, Barbecue restaurant, Korean restaurant, Meat dish restaurant, Restaurant","Service options: [Takeout, Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Comfort food, Hard liquor, Late-night food, Salad bar, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Family-friendly, Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Paid street parking, ]","85632QW6+4H","America/Los_Angeles","$30–50",,,,"(213) 617-0306","(213) 617-0306, +1 213-617-0306","YES","Manna Korean BBQ (Owner)","117126782990247929414","https://www.google.com/maps/contrib/117126782990247929414","","facebook: https://www.facebook.com/mannakoreanbbq
instagram: https://www.instagram.com/mannakoreanbbq
twitter: https://x.com/mannakorean,https://www.twitter.com/mannakorean",1425,4,"https://search.google.com/local/reviews?placeid=ChIJyy_0pjnGwoARLeLkpRPb5x0&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=2154931824154173997","https://www.google.com/search?kgmid=/g/1thf8v03",34.045280399999996,-118.2385635,"https://www.mannabbq.com/","mannabbq.com","Tuesday: [11:30 AM-11 PM], Wednesday: [11:30 AM-11 PM], Thursday: [11:30 AM-11 PM], Friday: [11:30 AM-12 AM], Saturday: [11:30 AM-12 AM], Sunday: [11:30 AM-11 PM], Monday: [11:30 AM-11 PM]","https://lh5.googleusercontent.com/p/AF1QipOKD3ccFi_HC2ezF8YxtsViMaSxMzumpkZkNAtS=w122-h92-k-no","2154931824154173997","0x80c2c639a6f42fcb:0x1de7db13a5e4e22d","ChIJyy_0pjnGwoARLeLkpRPb5x0","/g/1thf8v03"
"Baekjeong Buena Park","This contemporary outpost for classic Korean BBQ offers grill-your-own meats & accompanying sides.","5171 Beach Blvd, Buena Park, CA 90621","5171 Beach Blvd","Buena Park, CA 90621","Korean barbecue restaurant, Korean restaurant, Restaurant","Service options: [Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Hard liquor, Late-night food, Wine], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Good for groups, Tourists], Planning: [Usually a wait, Doesn't accept reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [High chairs], Parking: [Free parking lot, Free street parking, ]","8554V2P3+79","America/Los_Angeles","$30–50",,,,"(657) 443-6328","(657) 443-6328, +1 657-443-6328","YES","Baekjeong Buena Park (Owner)","118079871228248912596","https://www.google.com/maps/contrib/118079871228248912596","","instagram: https://www.instagram.com/baekjeongkbbq
yelp: https://www.yelp.com/biz/kang-ho-dong-baekjeong-los-angeles-4",1212,4.3,"https://search.google.com/local/reviews?placeid=ChIJL2xJ3nQr3YARsTm8YURFugA&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=52430505668000177","https://www.google.com/search?kgmid=/g/1q5bt9_nz",33.8856953,-117.9966098,"https://www.baekjeongkbbq.com/","baekjeongkbbq.com","Tuesday: [11:30 AM-10 PM], Wednesday: [11:30 AM-10 PM], Thursday: [11:30 AM-10 PM], Friday: [11:30 AM-12 AM], Saturday: [11 AM-12 AM], Sunday: [11 AM-10 PM], Monday: [11:30 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipNWCla-b70g_oIj-iVRcvkkkl-k3mIFMTy5xj_Y=w163-h92-k-no","52430505668000177","0x80dd2b74de496c2f:0xba454461bc39b1","ChIJL2xJ3nQr3YARsTm8YURFugA","/g/1q5bt9_nz"
"Kote Dae Ji Korean BBQ","Unadorned strip-mall eatery specializing in traditional Korean-style BBQ, with DIY tabletop grills.","14816 Beach Blvd, La Mirada, CA 90638","14816 Beach Blvd","La Mirada, CA 90638","Korean restaurant, Restaurant","Service options: [Takeout, Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554V2W7+HG","America/Los_Angeles","$$",,,,"(714) 523-9678","(714) 523-9678, +1 714-523-9678","YES","Kote Dae Ji Korean BBQ (Owner)","107216163110290231721","https://www.google.com/maps/contrib/107216163110290231721","","",380,4,"https://search.google.com/local/reviews?placeid=ChIJ8XINtREr3YAR1PPSiiHrayA&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=2336219361017263060","https://www.google.com/search?kgmid=/g/1hm5h5vw7",33.8964905,-117.98624129999999,,,"Tuesday: [11:30 AM-9 PM], Wednesday: [11:30 AM-9 PM], Thursday: [11:30 AM-9 PM], Friday: [11:30 AM-9 PM], Saturday: [11:30 AM-9 PM], Sunday: [11:30 AM-9 PM], Monday: [11:30 AM-9 PM]","https://lh5.googleusercontent.com/p/AF1QipPXaS0_TNtlJh2vBC8IK-AyjLho_1_w0yeEZPHd=w80-h106-k-no","2336219361017263060","0x80dd2b11b50d72f1:0x206beb218ad2f3d4","ChIJ8XINtREr3YAR1PPSiiHrayA","/g/1hm5h5vw7"
"Mi Rak Korean BBQ",,"1056 S Brookhurst Rd, Fullerton, CA 92833","1056 S Brookhurst Rd","Fullerton, CA 92833","Korean restaurant, Restaurant","Service options: [Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options, Small plates, Wine], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554V26R+5C","America/Los_Angeles","$10–20",,,,"(714) 871-4444","(714) 871-4444, +1 714-871-4444","NO","Mi Rak Korean BBQ (Owner)",,"","","",246,4.1,"https://search.google.com/local/reviews?placeid=ChIJo2ZjdyUq3YAR2AE1QYuHbuM&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=16388185126212010456","https://www.google.com/search?kgmid=/g/12627m15z",33.8604615,-117.9588898,"http://mirak.cafes-usa.com/","mirak.cafes-usa.com","Tuesday: [11 AM-10 PM], Wednesday: [11 AM-10 PM], Thursday: [11 AM-10 PM], Friday: [11 AM-10 PM], Saturday: [11 AM-10 PM], Sunday: [11 AM-10 PM], Monday: [11 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipOqWapJOoC5FlzDgzi8M421LqwP0kNKLP1wqMog=w122-h92-k-no","16388185126212010456","0x80dd2a25776366a3:0xe36e878b413501d8","ChIJo2ZjdyUq3YAR2AE1QYuHbuM","/g/12627m15z"
"Gen Korean BBQ House","Local chain offering Korean BBQ grilled tableside & ban-chan in a trendy, modern setting.","1300 S Harbor Blvd, Fullerton, CA 92832","1300 S Harbor Blvd","Fullerton, CA 92832","Korean barbecue restaurant, Barbecue restaurant, Buffet restaurant, Restaurant","Service options: [Takeout, Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Coffee, Comfort food, Hard liquor, Late-night food, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Good for groups, Tourists], Planning: [Usually a wait], Payments: [Credit cards, Debit cards, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554V35G+MC","America/Los_Angeles","$20–30",,,,"(714) 773-0803","(714) 773-0803, +1 714-773-0803","YES","Gen Korean BBQ House (Owner)","100729403072322688883","https://www.google.com/maps/contrib/100729403072322688883","","facebook: https://www.facebook.com/genkoreanbbq
instagram: https://www.instagram.com/genkoreanbbq
linkedin: https://www.linkedin.com/company/gen-korean-bbq-house
tiktok: https://tiktok.com/@thegenkoreanbbq",1956,4.3,"https://search.google.com/local/reviews?placeid=ChIJk1jIDgDW3IARKrJA1fQYLXQ&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=8371374722180493866","https://www.google.com/search?kgmid=/g/11dxkfcr1x",33.8592274,-117.9239891,"http://www.genkoreanbbq.com/","genkoreanbbq.com","Tuesday: [11:30 AM-10:30 PM], Wednesday: [11:30 AM-10:30 PM], Thursday: [11:30 AM-10:30 PM], Friday: [11:30 AM-11:30 PM], Saturday: [11:30 AM-11:30 PM], Sunday: [11:30 AM-10:30 PM], Monday: [11:30 AM-10:30 PM]","https://lh5.googleusercontent.com/p/AF1QipOf7GWm0jzvYxT5i3t_lNHYOD3JYQ1wFurShT-6=w122-h92-k-no","8371374722180493866","0x80dcd6000ec85893:0x742d18f4d540b22a","ChIJk1jIDgDW3IARKrJA1fQYLXQ","/g/11dxkfcr1x"
"Han MA Dang Korean BBQ Restaurant",,"16448 Norwalk Blvd, Cerritos, CA 90703","16448 Norwalk Blvd","Cerritos, CA 90703","Restaurant","Service options: [Takeout, Dine-in], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Comfort food], Dining options: [Lunch, Dinner], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards], Parking: [Free parking lot, Free street parking]","8553VWJH+C4","America/Los_Angeles",,,,,,"","NO","Han MA Dang Korean BBQ Restaurant (Owner)",,"","","",1,5,"https://search.google.com/local/reviews?placeid=ChIJC0BX4uwt3YARyRbNRxDlIAk&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=657777403682952905","https://www.google.com/search?kgmid=/g/11vby5g_2_",33.8810697,-118.0722242,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-0iGp49kz5hU7E3SBGaY_Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=192.75299&pitch=0&thumbfov=100","657777403682952905","0x80dd2dece257400b:0x920e51047cd16c9","ChIJC0BX4uwt3YARyRbNRxDlIAk","/g/11vby5g_2_"
"Fullerton Acc.",,"1841 W Orangethorpe Ave, Fullerton, CA 92833","1841 W Orangethorpe Ave","Fullerton, CA 92833","Korean barbecue restaurant","Service options: [Dine-in], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Comfort food], Dining options: [Lunch, Dinner], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards], Children: [Good for kids], Parking: [Free parking lot, Free street parking]","8554V25Q+XF","America/Los_Angeles",,,,,,"","NO","Fullerton Acc. (Owner)",,"","","",1,5,"https://search.google.com/local/reviews?placeid=ChIJefWshVYr3YARzCrTs93KqZE&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=10496143460117195468","https://www.google.com/search?kgmid=/g/11t3d0wh5y",33.8599837,-117.9613095,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zP85ooZjiCCG3l8ImOesTA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=346.8001&pitch=0&thumbfov=100","10496143460117195468","0x80dd2b5685acf579:0x91a9caddb3d32acc","ChIJefWshVYr3YARzCrTs93KqZE","/g/11t3d0wh5y"
